frame,tracker_id,class_id,class_name,x_center,y_center,width,height,confidence,color,color_score,team,vx,vy,speed,direction,direction_change,x_map,y_map
35,4,1,ball,720.3417358398438,790.2155151367188,23.431884765625,27.3428955078125,0.8750383853912354,orange,0.8293075684380032,ball,-0.12353515625,-0.16387939453125,0.20522521965304608,-2.2167361649909183,0.6259363270460341,403.13443,302.75516
36,-1,0,robot,49.62767791748047,853.99267578125,99.195556640625,104.88739013671876,0.4922037124633789,unknown,0.0,unknown,13.041023254394531,-141.0030517578124,141.60483357759358,-1.4785711676738118,3.1090283048914644,94.264885,497.2962
36,-1,0,robot,54.8670654296875,925.505126953125,107.35870361328124,243.53509521484372,0.4668455719947815,unknown,0.0016765736930345985,unknown,5.239387512207031,71.512451171875,71.70412717628517,1.4976616095137631,2.976232777187575,181.60356,506.59625
36,-1,0,robot,35.60785675048828,980.2926025390624,67.39491271972656,131.0947265625,0.4014003872871399,unknown,0.0005696707303178763,unknown,-19.25920867919922,54.787475585937386,58.07395801931041,1.9088297455646666,0.4111681360509034,228.38791,517.2388
36,-1,0,robot,147.1949920654297,1007.826904296875,283.1733703613281,423.08599853515625,0.3604702055454254,unknown,0.011168750887569022,unknown,111.5871353149414,27.534301757812614,114.93400950582611,0.24191899599495512,1.6669107495697115,303.33624,499.01382
36,-1,0,robot,84.18596649169922,927.5770263671876,171.15382385253906,244.13824462890625,0.3358465135097503,unknown,0.0010607521697203472,unknown,-63.00902557373047,-80.24987792968739,102.0302906566513,-2.236423001143277,2.478341997138232,197.81863,500.73868
36,-1,0,robot,153.50831604003906,1115.5040283203125,252.60763549804688,198.12847900390625,0.3125855028629303,unknown,0.026555703418277156,unknown,69.32234954833984,187.9270019531249,200.30513275997703,1.2174026647343381,2.8293596413019713,387.8554,510.5501
36,0,0,robot,151.84791564941406,1065.7874755859375,260.1261291503906,298.705322265625,0.788665771484375,unknown,0.017198353485978903,unknown,2.6045379638671875,-47.399169921875,47.47067439259743,-1.5159025104952413,0.5063001810769752,351.73105,505.3209
36,1,0,robot,734.925537109375,596.348876953125,105.9649658203125,151.11944580078125,0.918131947517395,unknown,0.01530675996501312,unknown,-2.38055419921875,0.861083984375,2.5315023056606427,2.794518990099807,0.015451945319067573,122.68095,157.25885
36,2,0,robot,1205.95166015625,670.6188354492188,142.5013427734375,202.5386962890625,0.9172900319099426,orange,0.15173801429265246,ball,-1.44189453125,0.96478271484375,1.734896402126056,2.551902016206568,0.2337643132298357,652.6719,32.556793
36,3,0,robot,86.54605865478516,976.601318359375,169.08445739746094,144.58892822265625,0.6380709409713745,unknown,0.0017955519281779228,unknown,-56.660621643066406,-34.016845703125,66.0876072843384,-2.600907517882098,3.0519292128996924,247.94916,506.8064
36,4,1,ball,720.1546630859375,790.2528076171875,23.45843505859375,27.430908203125,0.876358687877655,orange,0.8009259259259259,ball,-0.18707275390625,0.03729248046875,0.19075362212440547,2.9448246036977084,1.121624538490959,403.053,302.829
37,-1,0,robot,53.951271057128906,850.185546875,104.47543334960938,101.28228759765624,0.5378447771072388,unknown,0.0,unknown,-99.55704498291016,-265.3184814453125,283.3822538589455,-1.9297738827387547,3.1360087597064936,91.51828,495.686
37,-1,0,robot,88.61235046386719,923.5126953125,174.66769409179688,248.92987060546875,0.5056359767913818,unknown,0.003947217441193345,unknown,34.66107940673828,73.3271484375,81.10648015797119,1.1292336537101053,3.05900753644886,195.61288,499.2277
37,-1,0,robot,53.94094467163086,929.224365234375,103.76696014404295,234.53094482421875,0.4152532815933227,unknown,0.006903353057199211,unknown,-34.67140579223633,5.711669921875,35.13871871463685,2.9783218913645393,1.849088237654434,185.16322,507.28546
37,-1,0,robot,150.94789123535156,1004.0293579101562,285.4018249511719,419.7044677734375,0.4036627411842346,unknown,0.01128038628038628,unknown,97.0069465637207,74.80499267578125,122.49952902293236,0.6568878964348499,2.3214339949296896,301.76736,497.78824
37,-1,0,robot,30.61990547180176,825.922607421875,55.45975112915039,60.31689453125,0.2622199654579162,unknown,0.0,unknown,-120.3279857635498,-178.10675048828125,214.94380364971659,-2.1649544689519096,2.8218423653867593,46.314224,497.19498
37,-1,0,robot,46.16967010498047,955.674072265625,87.6065673828125,172.664306640625,0.2589524388313293,unknown,0.010641093011035208,unknown,15.549764633178707,129.75146484375,130.67990591229452,1.4515224801371276,2.666708358090549,209.01366,512.24756
37,0,0,robot,160.74911499023438,1092.754638671875,257.861083984375,241.519775390625,0.79350745677948,unknown,0.020244730604138637,unknown,8.901199340820312,26.9671630859375,28.39822590600635,1.2519806990783342,2.7678832095735757,375.09225,506.8229
37,1,0,robot,734.7386474609375,596.7867431640625,104.82427978515624,151.58489990234375,0.9251348376274108,unknown,0.017293233082706767,unknown,-0.1868896484375,0.4378662109375,0.47608251319897854,1.974206732438469,0.8203122576613382,123.460655,157.80356
37,2,0,robot,1203.901611328125,674.5597534179688,144.3736572265625,198.951171875,0.9139237403869628,orange,0.1551856504745952,ball,-2.050048828125,3.94091796875,4.442244324000348,2.0504697016906777,0.5014323145158905,654.2431,38.252464
37,3,0,robot,88.1367416381836,976.3944091796876,170.94834899902344,143.917236328125,0.6919517517089844,unknown,0.0067413905133203375,unknown,1.5906829833984375,-0.2069091796873863,1.6040834648833773,-0.1293494311292052,2.471558086752893,248.47916,506.46606
37,4,1,ball,720.34814453125,790.0826416015625,23.61737060546875,27.634033203125,0.87375807762146,orange,0.8074534161490683,ball,0.1934814453125,-0.170166015625,0.25766556338382063,-0.7213703275201848,2.6169903759616933,402.99924,302.6873
38,-1,0,robot,43.96541213989258,987.633544921875,86.2676010131836,111.666015625,0.495265930891037,unknown,0.019903624554787346,unknown,-2.2042579650878906,31.95947265625,32.03539676111792,1.6396576867072306,0.18813520657010296,239.09354,516.4482
38,-1,0,robot,89.53595733642578,921.7177734375,176.0737762451172,251.28668212890625,0.3703432083129883,unknown,0.004276678596349067,unknown,45.5705451965332,-65.915771484375,80.13465866832915,-0.9659026732050301,2.6055603599122605,194.13448,498.7734
38,-1,0,robot,154.3502197265625,1002.4053344726562,298.6884765625,425.2935791015625,0.3358585834503174,unknown,0.010513476293527444,unknown,64.81426239013672,80.68756103515625,103.49575409155467,0.8940619089155938,1.8599645821206239,301.9004,496.9125
38,-1,0,robot,29.665048599243164,823.9522705078125,55.58887100219727,57.034423828125,0.3211709558963775,unknown,0.0,unknown,-124.68517112731934,-178.45306396484375,217.6967798050525,-2.180649332743809,3.0747112416594025,43.01521,497.09683
38,-1,0,robot,61.55575180053711,941.0433349609376,123.49217987060548,211.655517578125,0.3019773662090301,unknown,0.007899984660223961,unknown,31.890703201293945,117.09106445312511,121.35622903435538,1.3048878977371186,2.7976480766986587,201.21562,507.26773
38,-1,0,robot,90.60256958007812,906.2752685546876,162.71286010742188,70.26617431640625,0.2651557922363281,unknown,0.0,unknown,29.046817779541016,-34.76806640625,45.30492318443184,-0.8748129360794756,2.179700833816594,177.75954,496.26398
38,-1,0,robot,53.273712158203125,906.41650390625,92.56349182128906,52.7525634765625,0.2626548409461975,unknown,0.0,unknown,-37.328857421875,0.1412353515623863,37.32912460595886,3.137809128258853,2.2705632428412574,159.71696,504.31757
38,0,0,robot,167.80653381347656,1097.8966064453125,260.1372985839844,223.173095703125,0.8617390990257263,unknown,0.02109348051052087,unknown,7.0574188232421875,5.1419677734375,8.731952417971764,0.6296575912877835,0.6223231077905507,381.6164,506.16595
38,1,0,robot,734.553466796875,597.4505615234375,105.2000732421875,151.38873291015625,0.9232593178749084,unknown,0.018669189530116682,unknown,-0.1851806640625,0.663818359375,0.6891637632565609,1.842843025934635,0.131363706503834,124.726105,158.58282
38,2,0,robot,1201.3956298828125,675.1818237304688,143.7802734375,201.249267578125,0.9203824996948242,orange,0.16087395191872803,ball,-2.5059814453125,0.6220703125,2.582036885473245,2.8982766041673838,0.8478069024767061,652.5485,40.085297
38,3,0,robot,88.71924591064453,974.1810302734376,175.65614318847656,148.271728515625,0.6751741170883179,unknown,0.007294226044226044,unknown,0.5825042724609375,-2.21337890625,2.288745815958533,-1.31345734174187,1.1841079106126648,246.65337,506.06943
38,4,1,ball,720.3858642578125,790.0225830078125,23.16485595703125,27.44122314453125,0.8754282593727112,orange,0.8136645962732919,ball,0.0377197265625,-0.06005859375,0.07092117071211745,-1.0100076334497852,0.28863730592960035,402.96054,302.64627
39,-1,0,robot,59.16334915161133,921.53173828125,117.13091278076172,241.393798828125,0.542305052280426,unknown,0.009540021988154769,unknown,5.889636993408203,15.115234375,16.22214949152251,1.199244890779005,1.9385642374798482,179.3472,505.1571
39,-1,0,robot,174.891357421875,1102.89892578125,249.78045654296875,207.19818115234372,0.5084090828895569,unknown,0.024521739130434782,unknown,115.72800827026367,181.3671875,215.14420419770173,1.0028415794468852,0.19640331133211975,387.9951,505.49472
39,-1,0,robot,60.94828414916992,864.0131225585938,111.44803619384766,126.953369140625,0.4309491813182831,unknown,0.0,unknown,-113.94307327270508,-238.88580322265625,264.66856807744034,-2.015856616140464,3.018698195587349,112.870964,496.29974
39,-1,0,robot,45.66983795166016,985.4102783203124,90.62399291992188,114.47320556640624,0.418483167886734,unknown,0.025131390348781653,unknown,-15.278446197509759,121.39715576171864,122.35481333092368,1.695993136771069,2.571335554268053,237.768,515.86505
39,-1,0,robot,172.5226593017578,1058.3914794921875,257.8960266113281,298.34295654296875,0.3522262871265411,unknown,0.01782855953047122,unknown,126.85282135009766,72.98120117187511,146.34853606705295,0.5220761327786549,1.173917003992414,354.9736,500.69083
39,0,0,robot,151.1707763671875,1003.725341796875,303.70977783203125,416.58782958984375,0.7508277893066406,unknown,0.011887519687220521,unknown,-16.635757446289062,-94.1712646484375,95.62936531891141,-1.74564666930598,2.3753042605937633,301.60632,497.70462
39,1,0,robot,734.1314086914062,598.3494873046875,105.50048828125,151.21429443359375,0.9187883734703064,unknown,0.01911783081344496,unknown,-0.42205810546875,0.89892578125,0.993076333716494,2.00975895066263,0.1669159247279952,126.2829,159.7115
39,2,0,robot,1199.185302734375,678.9661865234375,146.1026611328125,203.68121337890625,0.913561761379242,orange,0.15699704539349987,ball,-2.2103271484375,3.78436279296875,4.382573199836608,2.0994191274029106,0.7988574767644732,653.83044,45.542953
39,3,0,robot,88.56358337402344,921.757568359375,177.00881958007812,243.41143798828125,0.4038363695144653,unknown,0.006393713236148892,unknown,-0.15566253662109375,-52.423461914062614,52.42369302024115,-1.5737656476571995,0.2603083059153295,193.70897,498.98492
39,4,1,ball,720.3143920898438,790.1852416992188,23.7593994140625,27.1064453125,0.8717042803764343,orange,0.8024691358024691,ball,-0.07147216796875,0.16265869140625,0.17766856977008308,1.9848000947383584,2.9948077281881433,403.08508,302.74823
40,-1,0,robot,58.38642120361328,861.2723388671875,108.47056579589844,129.21844482421875,0.4990138113498688,unknown,0.0,unknown,-114.13623809814453,-197.119140625,227.77848109058692,-2.095647685368214,2.617723818146869,108.09929,496.44794
40,-1,0,robot,97.13501739501952,965.2973022460938,191.7741241455078,143.5301513671875,0.4988074600696563,unknown,0.01201923076923077,unknown,38.748596191406236,104.02496337890625,111.00741737734216,1.2142251685163352,2.973312453295037,242.0325,503.238
40,-1,0,robot,58.48396682739258,981.4273681640624,113.37837982177734,106.84014892578124,0.3833572268486023,unknown,0.027044909436771153,unknown,-38.65105056762694,16.130065917968636,41.88177093317889,2.7462403604381977,1.5320151919218625,239.77731,512.90765
40,-1,0,robot,48.65412139892578,831.9620361328125,89.17349243164062,68.68133544921875,0.3354141414165497,unknown,0.0,unknown,-9.829845428466797,-149.4653320312499,149.7882216342771,-1.6364684779318668,1.9004764688095221,64.24266,493.91147
40,-1,0,robot,52.8001823425293,918.9049072265624,103.20502471923828,228.65234375,0.2526496052742004,unknown,0.014052120592743996,unknown,4.146060943603516,86.94287109374989,87.04167194724883,1.5231452386168989,3.123571590630821,173.42445,506.1402
40,0,0,robot,155.10928344726562,1000.8919677734376,308.74334716796875,420.27044677734375,0.7409815788269043,unknown,0.010435992578849721,unknown,3.938507080078125,-2.8333740234373863,4.851787956672806,-0.6236298005234088,1.1220168687825711,300.9382,496.56125
40,1,0,robot,734.3123779296875,600.88330078125,106.0938720703125,152.33221435546875,0.9162963032722472,unknown,0.01781281032770606,unknown,0.18096923828125,2.5338134765625,2.540267820371277,1.499495709436942,0.510263241225688,131.83495,162.25328
40,2,0,robot,1196.9501953125,680.312255859375,145.14208984375,204.14447021484372,0.9168776869773864,orange,0.16018667741069031,ball,-2.235107421875,1.3460693359375,2.6091392918876393,2.5995282991888478,0.5001091717859372,653.0079,48.079613
40,3,0,robot,90.25069427490234,918.55078125,178.9065399169922,231.66680908203125,0.3406568765640259,unknown,0.007980845969672785,unknown,1.6871109008789062,-3.206787109375,3.6235102810283433,-1.0864824590229387,0.4872831886342608,191.06718,498.16122
40,4,1,ball,720.3382568359375,789.974365234375,23.49542236328125,27.00714111328125,0.8697375059127808,orange,0.7971014492753623,ball,0.02386474609375,-0.21087646484375,0.21222254717893782,-1.4581064589889086,2.8402787534523193,402.87927,302.6364
41,-1,0,robot,49.62274932861328,826.9223022460938,94.3577880859375,71.71484375,0.5101725459098816,unknown,0.0,unknown,-3.1774330139160156,-91.98260498046864,92.03746899796222,-1.6053264432853576,3.1284716819022567,57.746765,492.82318
41,-1,0,robot,59.95590591430664,847.9016723632812,112.00542449951172,113.94140625,0.4529770612716675,unknown,0.0,unknown,10.33315658569336,20.9793701171875,23.386066269007234,1.1131353662969397,2.718461809582297,91.62034,493.91833
41,-1,0,robot,62.15657806396485,893.14208984375,105.48379516601562,69.78826904296875,0.4500903189182281,unknown,0.0,unknown,2.2006721496582102,45.24041748046875,45.293910536819226,1.5221907001297346,0.4090553338327949,148.7984,500.4863
41,-1,0,robot,63.53321075439453,980.8468017578124,117.9067840576172,99.72113037109376,0.4022554755210876,unknown,0.025811965811965813,unknown,1.3766326904296804,87.70471191406239,87.7155152153428,1.5551013929334583,0.03291069280372372,241.50975,511.8515
41,-1,0,robot,162.97750854492188,1002.881103515625,318.4166259765625,425.6642456054688,0.34840789437294,unknown,0.010031889449906989,unknown,99.44429779052734,22.034301757812614,101.85616729980285,0.21805143986862782,1.3370499530648305,306.1914,495.30484
41,-1,0,robot,39.68021011352539,823.052490234375,72.62548065185547,65.22833251953125,0.3363669812679291,unknown,0.0,unknown,-123.29729843139648,-179.82861328125,218.03796448127608,-2.17181806934577,2.389869509214398,47.03075,494.5455
41,-1,0,robot,135.63726806640625,929.2528076171876,110.3767547607422,60.447265625,0.3080491125583648,unknown,0.0024024024024024023,unknown,95.95705795288086,106.20031738281261,143.13023574068012,0.8360245955896843,3.0078426649354544,224.27545,490.1506
41,-1,0,robot,74.64503479003906,865.595703125,141.33450317382812,149.94805908203125,0.2879238724708557,unknown,0.0,unknown,-60.99223327636719,-63.657104492187614,88.16053239612432,-2.3348188024151115,3.1123419091747904,121.82533,493.43802
41,0,0,robot,191.1804351806641,1091.188720703125,254.32589721679688,229.66290283203125,0.8793942332267761,unknown,0.01925710373159877,unknown,36.071151733398466,90.29675292968739,97.23492981958111,1.1907439896750418,1.8143737901984505,386.6377,501.29602
41,1,0,robot,735.5782470703125,602.79345703125,104.9515380859375,151.93316650390625,0.9258340001106262,unknown,0.018170426065162906,unknown,1.265869140625,1.91015625,2.29153258336004,0.9855417808648883,0.5139539285720538,136.96394,163.64671
41,2,0,robot,1194.769287109375,679.4662475585938,146.0836181640625,208.833251953125,0.9300275444984436,orange,0.16100806187323852,ball,-2.180908203125,-0.84600830078125,2.3392500155923255,-2.771547078521543,0.9121099294691959,650.3687,48.016487
41,3,0,robot,98.77320861816406,967.7477416992188,191.2762451171875,131.1444091796875,0.7253613471984863,unknown,0.012069861316494145,unknown,8.522514343261719,49.19696044921875,49.929692249933765,1.3992661149488772,2.485748573971816,245.14081,503.23358
41,4,1,ball,720.3496704101562,790.3843994140625,23.4600830078125,26.84259033203125,0.8748286366462708,orange,0.821256038647343,ball,0.01141357421875,0.4100341796875,0.4101930011451292,1.5429678473275756,3.001074306316484,403.31656,302.83664
42,-1,0,robot,200.72210693359372,1090.9376220703125,247.3171844482422,223.88720703125,0.5025621652603149,unknown,0.019086176980913822,unknown,126.07707214355466,225.3419189453125,258.21388141276776,1.0606945714004457,2.887671933364029,390.44336,499.5827
42,-1,0,robot,70.5499038696289,975.4608154296876,134.54933166503906,99.18646240234376,0.3788966238498688,unknown,0.015114104002992892,unknown,-130.17220306396482,-115.47680664062489,174.01061841865388,-2.4159460176052496,2.8065447181738907,239.58469,509.8205
42,-1,0,robot,62.76388549804688,851.0319213867188,107.802978515625,126.2119140625,0.345723807811737,unknown,0.0,unknown,-7.786018371582024,-124.42889404296886,124.67225735839945,-1.63328888658484,0.7826571310204096,97.16999,493.78333
42,0,0,robot,163.0919952392578,996.2969360351562,327.5480041503906,417.5089111328125,0.77112877368927,unknown,0.009225647005331515,unknown,-28.08843994140628,-94.89178466796875,98.96166558730778,-1.8585839387886534,3.049327928463695,300.5675,494.37793
42,1,0,robot,736.5161743164062,602.9251708984375,105.005859375,153.07379150390625,0.904646933078766,unknown,0.01786492374727669,unknown,0.93792724609375,0.1317138671875,0.9471304354599172,0.139518428488752,0.8460233523761362,138.05821,163.36308
42,2,0,robot,1192.9703369140625,679.7607421875,148.09375,214.07318115234372,0.9099751114845276,orange,0.1584364738570346,ball,-1.7989501953125,0.29449462890625,1.8228957434997515,2.979328334799123,0.5323098938589208,649.03986,49.12793
42,3,0,robot,66.59522247314453,906.862548828125,132.9268035888672,233.9576416015625,0.5046038031578064,unknown,0.006490585437953859,unknown,-32.17798614501953,-60.88519287109375,68.86529970383745,-2.0569852040923213,2.8269339881383875,166.69917,501.52185
42,4,1,ball,720.392578125,790.46533203125,23.49652099609375,26.8046875,0.8755003809928894,orange,0.8260869565217391,ball,0.04290771484375,0.0809326171875,0.09160327787765558,1.0833082281009851,0.4596596192265905,403.429,302.8641
43,-1,0,robot,213.93264770507807,1092.0391845703125,243.2210693359375,218.36895751953125,0.5822684168815613,unknown,0.0235937734997744,unknown,151.1687622070312,241.00726318359375,284.49340163605194,1.0105897328853433,2.6438786194701835,396.72296,497.38235
43,-1,0,robot,63.10110855102539,846.1278076171875,121.17525482177734,124.67816162109376,0.3758907616138458,unknown,0.0,unknown,-150.83153915405268,-245.911376953125,288.48320318271993,-2.1209795251453354,3.1315692580306784,90.912155,492.89072
43,-1,0,robot,106.6731185913086,902.4892578125,216.7964324951172,235.58905029296875,0.3049052059650421,unknown,0.00421573478476002,unknown,43.5720100402832,56.3614501953125,71.23996860659915,0.912685793572936,3.0336653187182714,181.42651,492.1964
43,-1,0,robot,84.6146469116211,962.6390380859376,165.0237579345703,120.2161865234375,0.294053703546524,unknown,0.010757575757575757,unknown,-22.0584716796875,60.149780273437614,64.06693562038379,1.922293177599586,1.00960738402665,233.67513,505.40195
43,0,0,robot,170.87696838378906,989.0238037109376,335.2150573730469,429.4147338867188,0.6784499883651733,unknown,0.010253384241582784,unknown,7.78497314453125,-7.273132324218636,10.653837837449318,-0.7514201950265281,1.1071637437621251,297.7541,491.82675
43,1,0,robot,738.2630615234375,603.4820556640625,103.70025634765624,153.54986572265625,0.8886864185333252,unknown,0.019419306184012067,unknown,1.74688720703125,0.556884765625,1.8335036286505277,0.3086021443702378,0.1690837158814858,140.74559,163.15366
43,2,0,robot,1190.24560546875,682.323486328125,148.2030029296875,212.44842529296875,0.8896516561508179,orange,0.1529311001141987,ball,-2.7247314453125,2.562744140625,3.7405639921517873,2.3868209492535373,0.5925073855455856,648.8474,53.26322
43,3,0,robot,73.96214294433594,902.1693115234376,147.36575317382812,234.60211181640625,0.5627703070640564,unknown,0.00615038115038115,unknown,7.366920471191406,-4.693237304687386,8.734872273076942,-0.5672311725470816,1.4897540315452398,164.99298,499.24982
43,4,1,ball,720.4762573242188,790.3494262695312,23.1453857421875,27.0057373046875,0.8727034330368042,orange,0.821256038647343,ball,0.08367919921875,-0.11590576171875,0.14295577631384784,-0.945484346836605,2.02879257493759,403.36145,302.78183
44,0,0,robot,178.17398071289062,992.1094970703124,346.72900390625,426.1087036132813,0.6332373023033142,unknown,0.011020010553232942,unknown,7.2970123291015625,3.0856933593747726,7.922619039127767,0.4000658049777625,1.1514860000042906,303.7853,490.82904
44,1,0,robot,740.6138916015625,605.6668701171875,103.18695068359376,152.56005859375,0.8743155598640442,unknown,0.020305856970619963,unknown,2.350830078125,2.184814453125,3.2093326799821,0.7488120631765761,0.4402099188063383,147.32185,164.33383
44,2,0,robot,1187.75048828125,685.10400390625,149.2818603515625,213.56011962890625,0.868011474609375,orange,0.13356959167032553,ball,-2.4951171875,2.780517578125,3.735891832162707,2.3021493418979735,0.08467160735556378,649.0414,57.503635
44,3,0,robot,87.02860260009766,899.78076171875,173.56300354003906,230.652099609375,0.7064453363418579,unknown,0.006667661840075633,unknown,13.066459655761719,-2.3885498046876137,13.282979263144314,-0.1808038078531685,0.38642736469391303,168.69917,496.05524
44,4,1,ball,720.4000854492188,790.5518188476562,23.8411865234375,26.910400390625,0.8701629042625427,orange,0.7932098765432098,ball,-0.076171875,0.202392578125,0.2162519600399031,1.930756214263842,2.876240561100447,403.5244,302.9048
45,-1,0,robot,186.2921600341797,986.7941284179688,358.2842102050781,426.1566162109375,0.3867166638374328,unknown,0.009960133238912056,unknown,50.8387565612793,12.077545166015568,52.25367227223523,0.23324199871994813,1.6890511788796378,302.85806,488.45218
45,-1,0,robot,1188.9708251953125,680.45263671875,25.8203125,32.26177978515625,0.2932823598384857,orange,0.2062937062937063,ball,1002.6786651611328,-306.34149169921875,1048.4319792460612,-0.29651612250382997,0.5297581212237781,646.12616,51.63505
45,0,0,robot,232.4217834472656,1047.365966796875,250.8974609375,302.90679931640625,0.7877594232559204,unknown,0.018040051017053898,unknown,54.24780273437497,55.256469726562614,77.43449843674453,0.7946091142006753,0.39454330922291275,372.5942,488.2179
45,1,0,robot,742.767333984375,607.1697998046875,103.95172119140624,152.24041748046875,0.9073334336280824,unknown,0.01904099190283401,unknown,2.1534423828125,1.5029296875,2.6260448856906513,0.6093283705331033,0.13948369264347282,152.2767,164.90253
45,2,0,robot,1184.011962890625,689.3270263671875,152.9620361328125,208.898193359375,0.914408266544342,orange,0.10334298665323596,ball,-3.738525390625,4.2230224609375,5.640078971249466,2.295414811715838,0.006734530182135323,649.3755,63.825344
45,3,0,robot,90.18302917480467,894.3137817382812,176.58172607421875,230.5098876953125,0.8328613042831421,unknown,0.006050767414403778,unknown,3.154426574707017,-5.46697998046875,6.311757055057169,-1.0474631574565432,0.8666593496033747,164.01273,494.5253
45,4,1,ball,720.5238647460938,790.3489379882812,23.3428955078125,26.787353515625,0.8777927160263062,orange,0.822866344605475,ball,0.123779296875,-0.202880859375,0.23765933063022776,-1.0229773844043706,2.9537335986682125,403.39163,302.76752
46,-1,0,robot,1187.2978515625,681.6776123046875,20.7940673828125,29.90509033203125,0.2560279667377472,red,0.2523809523809524,red,-1.6729736328125,1.2249755859375,2.073500895159868,2.509571758704633,2.8060878812084633,645.71814,53.76342
46,0,0,robot,240.65872192382807,1051.377197265625,253.85166931152344,295.44873046875,0.8650492429733276,unknown,0.019257974109168557,unknown,8.236938476562472,4.01123046875,9.161720653900316,0.45317806650831893,0.3414310476923563,379.16742,487.2415
46,1,0,robot,746.632080078125,608.1058349609375,103.3699951171875,152.82391357421875,0.9309430718421936,unknown,0.020496224379719527,unknown,3.86474609375,0.93603515625,3.976483896973788,0.23762256982628194,0.37170580070682135,157.5355,164.14145
46,2,0,robot,1180.66796875,690.9190673828125,153.3289794921875,209.07049560546875,0.9361594319343568,orange,0.08202770741470432,ball,-3.343994140625,1.592041015625,3.70363219123695,2.697255632285833,0.40184082056999504,647.8415,66.97716
46,3,0,robot,96.10738372802734,889.67578125,186.4024200439453,234.22613525390625,0.8914077281951904,unknown,0.005927763992280122,unknown,5.9243545532226705,-4.63800048828125,7.523896955806034,-0.6642083026149677,0.3832548548415755,161.60176,492.49185
46,4,1,ball,720.1561279296875,790.5595092773438,23.68121337890625,26.9635009765625,0.8783313632011414,orange,0.8024691358024691,ball,-0.36773681640625,0.2105712890625,0.42375775381466113,2.6215532836630278,2.638654639112188,403.37534,302.9807
47,0,0,robot,247.5326232910156,1044.509033203125,257.5023803710937,306.32574462890625,0.8991585373878479,unknown,0.017376646091838935,unknown,6.873901367187528,-6.8681640625,9.717108499715287,-0.7849806639768891,1.2381587304852082,377.0774,484.9938
47,1,0,robot,749.0572509765625,610.093505859375,104.64947509765624,154.62274169921875,0.9390891790390016,unknown,0.020729270729270728,unknown,2.4251708984375,1.9876708984375,3.135648176553532,0.6865786303568683,0.44895606053058634,163.64735,165.07614
47,2,0,robot,1177.0238037109375,694.00634765625,154.022705078125,208.92535400390625,0.943593204021454,orange,0.0762987012987013,ball,-3.6441650390625,3.0872802734375,4.776111212972507,2.4387353829612652,0.25852024932456796,647.3156,71.861374
47,3,0,robot,99.68383026123048,883.968017578125,187.27430725097656,227.31707763671875,0.9286321401596068,unknown,0.005675954592363261,unknown,3.576446533203139,-5.707763671875,6.735691199783192,-1.011052080649896,0.3468437780349283,156.72626,490.7811
47,4,1,ball,719.8699951171875,790.8771362304688,23.675048828125,27.322998046875,0.8745148777961731,orange,0.8005952380952381,ball,-0.2861328125,0.317626953125,0.4275030616739851,2.3040783612242666,0.3174749224387612,403.52368,303.2227
48,0,0,robot,255.7138671875,1043.194091796875,251.43115234375,306.44830322265625,0.9176769256591796,unknown,0.016417988178006927,unknown,8.181243896484403,-1.31494140625,8.286242972278451,-0.15936339381487158,0.6256172701620175,379.69376,483.26996
48,1,0,robot,752.2579345703125,610.3970947265625,102.59100341796876,153.98602294921875,0.9396761059761048,unknown,0.01960660698524776,unknown,3.20068359375,0.3035888671875,3.2150492480801294,0.09456833289098261,0.5920102974658856,167.02461,163.97452
48,2,0,robot,1173.638671875,696.2228393554688,154.1849365234375,209.68896484375,0.9437233209609984,orange,0.0720160791589363,ball,-3.3851318359375,2.21649169921875,4.046227007890587,2.561869641276986,0.12313425831572067,646.2913,75.64012
48,3,0,robot,105.80101776123048,879.5020751953125,187.2700042724609,226.98284912109372,0.9264965057373048,unknown,0.006643266036891329,unknown,6.1171875,-4.4659423828125,7.573943773012659,-0.6306199342530273,0.3804321463968686,154.53358,488.67877
48,4,1,ball,720.107421875,790.5053100585938,23.345458984375,26.9595947265625,0.8747832179069519,orange,0.8101851851851852,ball,0.2374267578125,-0.371826171875,0.44116455820540773,-1.0025179073953827,2.976589038559937,403.2872,302.96826
49,0,0,robot,257.30352783203125,1040.6976318359375,254.9930419921875,306.03326416015625,0.9200450778007508,unknown,0.017993079584775088,unknown,1.58966064453125,-2.4964599609375,2.9596170869447915,-1.0037808242310413,0.8444174304161698,378.5306,482.60855
49,1,0,robot,755.7285766601562,612.049560546875,103.37548828125,154.59954833984375,0.9440150260925292,unknown,0.02187618207035683,unknown,3.47064208984375,1.6524658203125,3.8439562696648952,0.44436732791627725,0.34979899502529466,173.31273,164.11215
49,2,0,robot,1170.7706298828125,698.1776733398438,153.528076171875,211.322265625,0.9485756158828736,orange,0.07330584107835293,ball,-2.8680419921875,1.954833984375,3.470884725169979,2.543328297159293,0.018541344117692926,645.4953,78.89452
49,3,0,robot,112.75641632080078,873.0403442382812,187.4157867431641,223.147216796875,0.9239739775657654,unknown,0.007615546218487395,unknown,6.955398559570298,-6.46173095703125,9.493763009656844,-0.7486209220903061,0.11800098783727875,150.3455,486.0189
49,4,1,ball,719.8155517578125,790.58056640625,23.19158935546875,26.982666015625,0.8728856444358826,orange,0.7938808373590982,ball,-0.2918701171875,0.07525634765625,0.30141612957770414,2.889247098540364,2.3914203012438398,403.17807,303.09186
